0,-0.113888,0.0326626,0.00417492
0,-0.0837094,0.229356,-0.00126506
0,-0.174428,0.0508419,0.0272152
1,-0.124009,0.104287,0.0100417
0,-0.0837094,0.229356,-0.00126506
0,-0.174428,0.0508419,0.0272152
0,-0.0547218,0.056667,0.056941
1,-0.104286,0.112288,0.0276304
0,-0.174428,0.0508419,0.0272152
0,-0.0547218,0.056667,0.056941
0,0.611736,-0.246024,0.00517676
1,0.127529,-0.0461717,0.0297777
0,-0.0547218,0.056667,0.056941
0,0.611736,-0.246024,0.00517676
0,0.453132,0.156728,-0.109684
1,0.336715,-0.0108761,-0.0158554
0,0.611736,-0.246024,0.00517676
0,0.453132,0.156728,-0.109684
0,-0.21747,0.0481727,-0.211864
1,0.282466,-0.0137076,-0.105457
0,0.453132,0.156728,-0.109684
0,-0.21747,0.0481727,-0.211864
0,-0.332564,0.107265,0.275444
1,-0.0323006,0.104055,-0.0153681
0,-0.21747,0.0481727,-0.211864
0,-0.332564,0.107265,0.275444
0,0.862258,-0.160709,0.414426
1,0.104075,-0.00175735,0.159335
