0.000000,0.000000,0.000000
0.000034,-0.000084,-0.000097
0.000010,-0.000045,-0.000042
0.000022,-0.000086,-0.000062
0.000036,-0.000080,-0.000089
0.000014,-0.000088,-0.000059
0.000042,-0.000075,-0.000108
0.000027,-0.000068,-0.000061
0.000028,-0.000062,-0.000060
0.000024,-0.000069,-0.000073
0.000006,-0.000040,-0.000035
0.000026,-0.000069,-0.000100
0.000037,-0.000033,-0.000098
0.000038,-0.000025,-0.000077
0.000012,-0.000038,-0.000056
0.000020,-0.000057,-0.000050
0.000020,-0.000068,-0.000066
0.000021,-0.000052,-0.000073
0.000028,-0.000028,-0.000037
0.000015,-0.000042,-0.000020
0.000032,-0.000059,-0.000020
0.000021,-0.000030,-0.000079
0.000021,-0.000043,-0.000049
0.000015,-0.000041,-0.000035
0.000023,-0.000029,-0.000043
0.000012,-0.000017,-0.000036
0.000033,-0.000045,-0.000053
0.000025,-0.000051,-0.000082
0.000025,-0.000062,-0.000045
0.000031,-0.000031,-0.000069
0.000028,-0.000034,-0.000038
0.000030,-0.000050,-0.000062
0.000015,0.000006,-0.000025
0.000021,-0.000054,-0.000039
0.000005,-0.000057,-0.000032
0.000012,-0.000017,-0.000053
0.000013,-0.000046,-0.000070
0.000023,-0.000040,-0.000088
0.000013,-0.000029,-0.000053
0.000001,-0.000032,-0.000023
-0.000003,-0.000033,-0.000037
0.000023,-0.000028,-0.000072
0.000016,-0.000006,-0.000063
0.000009,-0.000050,-0.000060
0.000005,-0.000041,-0.000027
0.000022,-0.000058,-0.000063
0.000013,-0.000039,-0.000052
0.000014,-0.000073,-0.000066
-0.000004,-0.000034,-0.000053
0.000014,-0.000033,-0.000050
0.000012,-0.000048,-0.000051
-0.000002,-0.000060,-0.000078
0.000006,-0.000004,-0.000042
0.000015,-0.000037,-0.000063
0.000011,-0.000016,-0.000029
0.000008,-0.000051,-0.000064
0.000011,-0.000132,-0.000095
-0.000025,-0.000237,-0.000083
-0.000015,-0.000173,-0.000050
-0.000011,-0.000126,-0.000027
-0.000044,-0.000270,-0.000132
-0.000054,-0.000236,0.000027
-0.000035,-0.000233,-0.000039
-0.000047,-0.000177,0.000070
-0.000059,-0.000274,0.000012
-0.000083,-0.000396,0.000001
0.000013,-0.000197,-0.000066
0.000030,-0.000119,0.000048
-0.000112,-0.000488,0.000131
-0.000050,-0.000536,-0.000464
0.000168,0.000106,-0.000347
0.000161,-0.000054,0.000623
0.000153,-0.000821,0.000383
0.000265,-0.001276,0.000345
0.000318,-0.001692,0.000710
0.000558,-0.002548,0.001124
0.000734,-0.003804,0.001337
0.001494,-0.003967,-0.002587
0.004556,-0.002891,-0.004008
0.009218,-0.002558,-0.003338
0.013463,-0.002889,-0.004111
0.020671,-0.003312,-0.008126
0.030254,-0.004508,-0.012567
0.042171,-0.005695,-0.015962
0.056185,-0.007345,-0.019300
0.073071,-0.009595,-0.022062
0.091792,-0.010726,-0.024362
0.112947,-0.012593,-0.026774
0.136112,-0.014974,-0.029945
0.161998,-0.017869,-0.034605
0.188419,-0.020860,-0.036291
0.216219,-0.024370,-0.038003
0.245090,-0.029342,-0.039714
0.275327,-0.034235,-0.039725
0.306303,-0.038411,-0.039414
0.338737,-0.043088,-0.038371
0.371621,-0.048493,-0.038521
0.404657,-0.053413,-0.039004
0.438133,-0.059212,-0.039029
0.472454,-0.066734,-0.039584
0.505647,-0.073952,-0.039752
0.539650,-0.081639,-0.040141
0.572854,-0.089266,-0.039654
0.605154,-0.098008,-0.039083
0.636905,-0.106619,-0.038381
0.666312,-0.113738,-0.036649
0.694699,-0.119722,-0.035126
0.722680,-0.126624,-0.034130
0.749981,-0.134359,-0.034958
0.774757,-0.140725,-0.037135
0.795972,-0.146202,-0.037246
0.814859,-0.150660,-0.037737
0.830613,-0.155329,-0.036844
0.843565,-0.158317,-0.034051
0.857857,-0.160206,-0.033772
0.868958,-0.164052,-0.032405
0.877860,-0.166107,-0.030439
0.886925,-0.168241,-0.031947
0.897947,-0.169189,-0.034433
0.907244,-0.173292,-0.037339
0.913655,-0.176831,-0.038699
0.919957,-0.178755,-0.039118
0.925387,-0.182951,-0.041159
0.932080,-0.186436,-0.041955
0.938079,-0.189083,-0.043056
0.943285,-0.192254,-0.040348
0.947928,-0.194632,-0.038978
0.951706,-0.198412,-0.036531
0.953081,-0.198632,-0.029194
0.951522,-0.198923,-0.022469
0.950252,-0.199278,-0.017342
0.946515,-0.198074,-0.005740
0.944029,-0.194828,0.010321
0.943429,-0.191163,0.025762
0.946531,-0.188581,0.042626
0.947851,-0.185595,0.061592
0.949959,-0.182429,0.081071
0.949589,-0.177143,0.101915
0.950468,-0.168768,0.125353
0.953145,-0.158471,0.149087
0.953328,-0.147024,0.177410
0.952391,-0.135000,0.205379
0.951500,-0.129552,0.228669
0.956382,-0.119496,0.241480
0.959347,-0.116917,0.257530
0.960531,-0.118434,0.276024
0.964040,-0.113796,0.293875
0.968610,-0.108080,0.306623
0.964076,-0.107289,0.328316
0.961079,-0.104069,0.348684
0.956570,-0.104043,0.376009
0.954581,-0.102248,0.393672
0.949423,-0.100763,0.416856
0.945677,-0.098024,0.440554
0.940641,-0.099134,0.465858
0.937462,-0.099855,0.490737
0.932226,-0.102447,0.517900
0.929151,-0.105707,0.542879
0.924185,-0.105598,0.569466
0.922011,-0.106225,0.595464
0.918610,-0.107662,0.619906
0.919264,-0.110769,0.647865
0.918499,-0.112104,0.673304
0.919289,-0.109673,0.696727
0.917306,-0.107977,0.722025
0.922188,-0.110468,0.740121
0.919979,-0.113095,0.763088
0.919246,-0.111442,0.788322
0.913863,-0.106084,0.818452
0.907634,-0.102016,0.847345
0.898475,-0.099100,0.877863
0.893226,-0.091027,0.911461
0.886894,-0.084925,0.941158
0.881177,-0.080093,0.973795
0.877870,-0.074568,1.008513
0.873616,-0.068248,1.046458
0.869202,-0.063492,1.088972
0.872098,-0.061050,1.129732
0.870786,-0.061143,1.164110
0.870236,-0.060464,1.204215
0.869944,-0.056372,1.239303
0.871581,-0.050102,1.279429
0.871648,-0.051414,1.317143
0.871152,-0.046205,1.351532
0.868465,-0.043871,1.382871
0.862687,-0.041229,1.420134
0.859177,-0.035833,1.453174
0.854056,-0.031159,1.485528
0.846412,-0.035503,1.533345
0.839217,-0.029496,1.576247
0.834618,-0.031663,1.622254
0.832638,-0.029345,1.657085
0.830344,-0.027972,1.695699
0.834110,-0.029995,1.730734
0.836138,-0.033434,1.761183
0.836856,-0.032524,1.791164
0.837306,-0.033099,1.819253
0.837127,-0.031482,1.858457
0.835575,-0.022030,1.901580
0.832402,-0.019811,1.945430
0.828174,-0.013316,1.984854
0.822672,-0.007541,2.020785
0.808456,0.008367,2.112450
0.804807,0.025449,2.205577
0.801489,0.050046,2.400584
0.769902,0.063740,2.621043
0.753795,0.083014,2.780325
0.752571,0.107411,2.964344
0.729693,0.142562,3.147635
0.731642,0.177521,3.295261
0.730594,0.195444,3.339472
0.712314,0.282614,3.677254
0.690503,0.302270,3.870002
0.680248,0.345852,4.064613
0.674794,0.423844,4.277345
0.681037,0.483285,4.437275
0.654027,0.557590,4.692370
0.642690,0.572662,4.872200
0.641333,0.603246,5.076651
0.615362,0.683762,5.367308
0.618630,0.742115,5.594486
0.613263,0.791214,5.778284
0.600595,0.845112,5.978380
0.599324,0.910784,6.156921
0.579069,1.052650,6.485341
0.604252,1.144139,6.728485
0.580671,1.191789,6.874100
0.575339,1.208257,6.924036
0.553658,1.305359,7.264775
0.695105,1.601009,7.108302
0.664485,1.697288,7.347944
0.669191,1.765403,7.603166
0.659165,1.826729,7.841619
0.690054,2.035951,8.186905
0.672174,2.127835,8.329542
0.674371,2.281274,8.666693
0.677287,2.457806,8.910830
0.670719,2.490663,8.958567
0.684106,2.616161,9.140117
0.675545,2.731030,9.336250
0.606013,2.905385,9.857103
0.591286,3.069735,10.104402
0.550049,3.275430,10.553433
0.534809,3.387881,10.765900
0.539995,3.413192,10.815802
0.509453,3.658115,11.281267
0.516285,3.787849,11.551567
0.479684,3.940558,11.853771
0.477044,4.109089,12.168083
0.444206,4.266357,12.423987
0.422504,4.409995,12.732378
0.411012,4.443834,12.786988
0.399834,4.705638,13.244409
0.342697,4.899486,13.527640
0.340842,5.024861,13.714077
0.334427,5.329014,14.089706
0.330061,5.464103,14.244571
0.363517,5.730765,14.561494
0.347675,5.902603,14.768112
0.362022,6.070400,14.995828
0.352411,6.312339,15.319086
0.350372,6.496058,15.577849
0.340914,6.601355,15.721947
0.333185,6.907645,16.097556
0.309385,7.055464,16.275184
0.312358,7.274550,16.552685
0.268907,7.483515,16.829317
0.275640,7.669600,17.015156
0.240791,7.848187,17.298614
0.238772,7.933117,17.436713
0.225830,8.041653,17.594824
0.216114,8.168687,17.746895
0.200143,8.387174,18.056277
0.192603,8.551624,18.335023
0.187450,8.669600,18.538737
0.225196,8.703732,18.762488
0.254749,8.999960,19.088605
0.234319,9.172262,19.451146
0.228760,9.324168,19.713179
0.230243,9.474695,19.948364
0.226526,9.555721,20.098073
0.217156,9.620992,20.253287
0.191123,9.700871,20.396559
0.229123,9.866808,20.661940
0.168719,10.004530,20.925231
0.193342,10.053653,21.087408
0.200751,10.097458,21.085671
0.209243,10.204939,21.271356
0.179902,10.329379,21.537451
0.215889,10.390768,21.742809
0.215889,10.390768,21.742809
0.224683,10.429467,21.784892
0.224370,10.443401,21.818719
0.229142,10.460542,21.847656
0.227260,10.500231,21.890362
0.217775,10.527352,21.937210
