10.8422,-0.165561,3.35696
11.2203,-0.165559,3.36996
11.5539,-0.165558,3.37895
11.843,-0.165557,3.39195
12.0988,-0.165556,3.40395
12.31,-0.165555,3.41095
12.488,-0.165555,3.41195
12.6325,-0.158027,3.40795
12.7437,-0.158027,3.41595
12.8438,-0.150499,3.42295
12.9439,-0.135444,3.43795
12.9772,-0.135444,3.43995
12.9884,-0.127916,3.44795
12.9884,-0.120389,3.45095
12.9661,-0.112862,3.44295
12.9439,-0.105335,3.43595
12.9105,-0.0978075,3.42395
12.8772,-0.0902803,3.40695
12.8327,-0.0827532,3.38795
12.7882,-0.0752261,3.36695
12.7437,-0.0676989,3.34795
12.6992,-0.0601718,3.34495
12.677,-0.0601719,3.33895
12.6881,-0.0676991,3.33095
12.7104,-0.0601717,3.32795
12.7326,-0.0601717,3.32195
12.7548,-0.0601716,3.31995
12.7771,-0.0601715,3.32195
12.7993,-0.0676987,3.31695
12.8104,-0.075226,3.31595
12.8104,-0.0902806,3.31195
12.8104,-0.112863,3.30595
12.7993,-0.135444,3.30195
12.7882,-0.158026,3.28795
12.7771,-0.195663,3.27195
12.7548,-0.225772,3.25595
12.7437,-0.263409,3.23495
12.7326,-0.308573,3.21895
12.7104,-0.346209,3.19995
12.7104,-0.391373,3.18595
12.6992,-0.42901,3.17195
12.6992,-0.459119,3.15596
12.6992,-0.481701,3.15096
12.7104,-0.504283,3.14496
12.7215,-0.519337,3.13896
12.7326,-0.526865,3.13196
12.7437,-0.51181,3.12296
12.7548,-0.3989,3.11895
12.766,-0.188136,3.10895
12.766,0.0828472,3.09894
12.766,0.391467,3.09294
12.7771,0.730195,3.08693
12.766,1.08398,3.08193
12.766,1.44529,3.07492
12.766,1.81413,3.07391
12.766,2.19802,3.08091
12.766,2.58944,3.0869
12.766,2.98839,3.09489
12.766,3.38733,3.11388
12.7548,4.20781,3.16287
12.7548,4.62934,3.18386
12.7548,5.05087,3.20685
12.7548,5.47992,3.22784
12.7548,5.91651,3.25284
12.7548,6.35309,3.28183
12.7548,6.78968,3.30682
12.7548,7.24131,3.32881
