0,0,0, 0
-5.87094e-06,-3.13511e-06,-1.58524e-05, 0
-4.37167e-06,-5.2479e-07,-1.54041e-05, 0
-5.81955e-06,-3.85085e-06,-1.54453e-05, 0
-6.21136e-06,-4.80475e-06,-1.49545e-05, 0
-5.34251e-06,-5.39837e-06,-1.50695e-05, 0
-4.84931e-06,-8.96314e-06,-1.46624e-05, 0
-4.82166e-06,-3.47244e-06,-1.48819e-05, 0
-5.65694e-06,-5.93481e-06,-1.51432e-05, 0
-5.66628e-06,-6.87076e-06,-1.46386e-05, 0
-6.02343e-06,-7.56445e-06,-1.42763e-05, 0
-4.12303e-06,-1.05596e-05,-1.41858e-05, 0
-5.50784e-06,-5.33824e-06,-1.38421e-05, 0
-5.20726e-06,-2.90263e-06,-1.58584e-05, 0
-5.25524e-06,-3.81778e-06,-1.58034e-05, 0
-5.70126e-06,-4.61386e-06,-1.51002e-05, 0
-5.63496e-06,-1.21221e-05,-1.33819e-05, 0
-5.09611e-06,-7.35152e-06,-1.39551e-05, 0
-6.48002e-06,-6.69571e-06,-1.51922e-05, 0
-6.2354e-06,-7.01909e-06,-1.4728e-05, 0
-5.91012e-06,-7.11779e-06,-1.49418e-05, 0
-5.3042e-06,-1.3927e-05,-1.36569e-05, 0
-4.70335e-06,-9.92172e-06,-1.38485e-05, 0
-5.95315e-06,-9.53478e-06,-1.49112e-05, 0
-5.75023e-06,-1.01396e-05,-1.47775e-05, 0
-6.21812e-06,-1.13582e-05,-1.40467e-05, 0
-4.74554e-06,-1.72516e-05,-1.3459e-05, 0
-5.61462e-06,-1.24015e-05,-1.35275e-05, 0
-5.59128e-06,-1.09671e-05,-1.5221e-05, 0
-6.74001e-06,-1.06595e-05,-1.52714e-05, 0
-6.58033e-06,-1.06722e-05,-1.52141e-05, 0
-6.22088e-06,-1.75501e-05,-1.37602e-05, 0
-5.18639e-06,-1.25105e-05,-1.40849e-05, 0
-7.03406e-06,-1.26616e-05,-1.47632e-05, 0
-7.11837e-06,-1.24302e-05,-1.47416e-05, 0
-6.79092e-06,-1.28106e-05,-1.3749e-05, 0
-6.56868e-06,-1.28191e-05,-1.41513e-05, 0
-6.40059e-06,-9.65873e-06,-1.43435e-05, 0
-6.6076e-06,-1.11863e-05,-1.37826e-05, 0
-7.22526e-06,-1.12877e-05,-1.33655e-05, 0
-7.28706e-06,-1.1343e-05,-1.32829e-05, 0
-7.47432e-06,-1.13316e-05,-1.33849e-05, 0
-6.7281e-06,-1.08041e-05,-1.2447e-05, 0
-6.79373e-06,-1.047e-05,-1.26365e-05, 0
-6.94956e-06,-1.06448e-05,-1.23838e-05, 0
-5.79896e-06,-1.05084e-05,-1.26842e-05, 0
-7.16029e-06,-1.07917e-05,-1.31794e-05, 0
-7.60969e-06,-1.17793e-05,-1.20592e-05, 0
-7.41057e-06,-1.17963e-05,-1.21842e-05, 0
-7.26924e-06,-1.17097e-05,-1.23828e-05, 0
-7.55192e-06,-1.16051e-05,-1.21114e-05, 0
-6.27879e-06,-1.09571e-05,-1.31951e-05, 0
-5.73306e-06,-1.10455e-05,-1.26853e-05, 0
-5.67166e-06,-1.1184e-05,-1.2011e-05, 0
-6.23312e-06,-1.18378e-05,-1.24283e-05, 0
-6.23721e-06,-1.20786e-05,-1.25376e-05, 0
-6.87757e-06,-1.2164e-05,-1.26042e-05, 0
-5.86468e-06,-1.21419e-05,-1.26185e-05, 0
-5.17134e-06,-1.24983e-05,-1.232e-05, 0
-5.14011e-06,-1.28433e-05,-1.2156e-05, 0
-5.03894e-06,-1.30951e-05,-1.22565e-05, 0
-5.28941e-06,-1.21342e-05,-1.262e-05, 0
-5.32551e-06,-1.29809e-05,-1.18629e-05, 0
-5.21589e-06,-1.30827e-05,-1.1851e-05, 0
-4.99682e-06,-1.30148e-05,-1.1857e-05, 0
-4.90054e-06,-1.30342e-05,-1.20916e-05, 0
-5.24534e-06,-1.28583e-05,-1.21854e-05, 0
-5.00355e-06,-1.27937e-05,-1.13489e-05, 0
-4.98832e-06,-1.22339e-05,-1.13907e-05, 0
-4.53132e-06,-1.21556e-05,-1.14482e-05, 0
-5.02851e-06,-1.33968e-05,-1.10008e-05, 0
-5.0509e-06,-1.26367e-05,-1.17488e-05, 0
-4.6526e-06,-1.15365e-05,-1.1788e-05, 0
-4.87356e-06,-3.72725e-06,-2.01671e-05, 0
-4.76115e-06,-4.34746e-06,-2.00943e-05, 0
-4.7741e-06,-4.14211e-06,-1.99899e-05, 0
-3.50615e-07,2.1292e-05,-2.74671e-05, 0
-1.47262e-09,2.20696e-05,-2.78057e-05, 0
2.52578e-06,1.25226e-05,-1.9863e-05, 0
2.47359e-06,1.24197e-05,-1.97354e-05, 0
3.00017e-06,1.2808e-05,-1.99712e-05, 0
3.12244e-06,1.40072e-05,-2.04093e-05, 0
2.77531e-06,1.61193e-05,-2.08896e-05, 0
2.6319e-06,1.53871e-05,-2.09398e-05, 0
2.50059e-06,1.50261e-05,-2.07411e-05, 0
3.30583e-06,1.57623e-05,-2.08113e-05, 0
3.16511e-06,1.4899e-05,-2.06673e-05, 0
3.30222e-06,1.46795e-05,-2.04626e-05, 0
3.33381e-06,1.52042e-05,-2.05439e-05, 0
3.30486e-06,1.51889e-05,-2.05829e-05, 0
3.42392e-06,1.42487e-05,-2.00951e-05, 0
0.000109604,-0.000249311,0.000238916, 0
0.000879101,-0.000311202,0.00241581, 0
0.00123814,-0.00128603,0.0136536, 0
0.00219402,-0.00194992,0.0334646, 0
0.00261754,-0.00285661,0.0600844, 0
0.00345494,-0.00387106,0.0968897, 0
0.00405807,-0.00470529,0.140584, 0
0.00462358,-0.00657699,0.189768, 1
0.00491075,-0.00808585,0.249918, 1
0.00478527,-0.0100195,0.317292, 1
0.00537187,-0.0117108,0.388088, 1
0.00572042,-0.0139229,0.471218, 1
0.00581861,-0.01651,0.559033, 1
0.00559779,-0.018022,0.643498, 1
0.00675811,-0.0208279,0.729861, 1
0.00695683,-0.0234417,0.811294, 1
0.00806896,-0.0250911,0.887614, 1
0.0088723,-0.0268919,0.966521, 1
0.00873417,-0.0293331,1.04145, 1
0.0104683,-0.0319622,1.10752, 1
0.0119161,-0.032667,1.17544, 1
0.0121456,-0.0358275,1.24247, 1
0.0131411,-0.0380017,1.30305, 1
0.0143097,-0.0402924,1.36466, 1
0.0159086,-0.0430482,1.42295, 1
0.0180676,-0.0447733,1.47658, 1
0.0189362,-0.0477191,1.53336, 1
0.0217139,-0.0491925,1.58729, 1
0.0234259,-0.0509688,1.63766, 1
0.0259689,-0.0527587,1.68968, 1
0.0269894,-0.0543875,1.74048, 1
0.0281105,-0.0558508,1.78636, 1
0.0303038,-0.0572894,1.83193, 1
0.031526,-0.0596134,1.87486, 1
0.0328401,-0.0619071,1.91416, 1
0.0351624,-0.0636015,1.95578, 1
0.0364024,-0.0656558,1.99635, 1
0.0381549,-0.0675155,2.03174, 1
0.0395109,-0.0699644,2.07109, 1
0.0410888,-0.0717124,2.10585, 1
0.0425758,-0.0728745,2.1389, 1
0.043435,-0.0742018,2.17266, 1
0.0445299,-0.0767562,2.20667, 1
0.0453209,-0.0778713,2.23715, 1
0.0467397,-0.0796432,2.26858, 1
0.0468226,-0.0805417,2.29732, 1
0.0462888,-0.0808793,2.32777, 1
0.0469254,-0.0832723,2.35446, 1
0.0483835,-0.0846102,2.38138, 1
0.0484667,-0.08533,2.40477, 1
0.0496326,-0.0848068,2.42909, 1
0.0503382,-0.085854,2.45264, 1
0.0506958,-0.0867787,2.47371, 1
0.0522882,-0.0878944,2.49426, 1
0.0535128,-0.0897421,2.51481, 1
0.0543892,-0.0906224,2.53251, 1
0.0549561,-0.0899736,2.5499, 1
0.0542685,-0.0919446,2.56951, 1
0.0548821,-0.0929184,2.58593, 1
0.0556566,-0.0936948,2.60303, 1
0.0562398,-0.0944616,2.61799, 1
0.0568974,-0.0951794,2.63064, 1
0.0568511,-0.095846,2.64451, 1
0.0572419,-0.0969577,2.65807, 1
0.0578155,-0.0978099,2.66942, 1
0.0580165,-0.0971161,2.68094, 1
0.0579631,-0.0985881,2.69329, 1
0.0578791,-0.0988627,2.70504, 1
0.0575687,-0.100031,2.71337, 1
0.0577526,-0.100155,2.72522, 1
0.0573453,-0.100259,2.73588, 1
0.0578764,-0.0999872,2.74502, 1
0.0592981,-0.100756,2.75309, 1
0.05962,-0.1013,2.76087, 1
0.05939,-0.101729,2.76704, 1
0.0591533,-0.102057,2.77405, 1
0.0592582,-0.102563,2.7808, 1
0.06001,-0.102906,2.78689, 1
0.0600341,-0.104434,2.79209, 1
0.0593988,-0.104667,2.79726, 1
0.0594041,-0.105035,2.80328, 1
0.0591142,-0.105474,2.80788, 1
0.0590685,-0.105428,2.81169, 1
0.0589497,-0.105559,2.81655, 1
0.0581902,-0.105875,2.8207, 1
0.0576224,-0.106078,2.82442, 1
0.0574279,-0.106345,2.82843, 1
0.057526,-0.106962,2.83052, 1
0.0574735,-0.106895,2.83502, 1
0.0570428,-0.107095,2.83936, 1
0.0561524,-0.106296,2.84252, 1
0.0555959,-0.106268,2.84487, 1
0.0558801,-0.105838,2.84878, 1
0.0552433,-0.105525,2.85098, 1
0.0539718,-0.104514,2.85302, 1
0.0535476,-0.104311,2.85538, 1
0.0530549,-0.103835,2.85755, 1
0.0522925,-0.103286,2.85943, 1
0.0514242,-0.102909,2.86128, 1
0.050975,-0.102372,2.86294, 1
0.0502467,-0.102065,2.86459, 1
0.0493706,-0.101936,2.86647, 1
0.04872,-0.101854,2.86855, 1
0.0479091,-0.101581,2.86967, 1
0.0472937,-0.100732,2.87064, 1
0.0461187,-0.100493,2.87177, 1
0.0450768,-0.10012,2.87305, 1
0.0438458,-0.0998327,2.87464, 1
0.0427782,-0.0992438,2.8758, 1
0.0423774,-0.0994314,2.87753, 1
0.0416976,-0.0979101,2.87818, 1
0.0402362,-0.0974178,2.87883, 1
0.0393406,-0.0970182,2.88, 1
0.0386193,-0.0962681,2.88091, 1
0.0372092,-0.0956213,2.88191, 1
0.036185,-0.0947148,2.88247, 1
0.0350379,-0.0939451,2.88331, 1
0.0340461,-0.0932434,2.88412, 1
0.0328915,-0.0926767,2.88449, 1
0.0316432,-0.0920472,2.88508, 1
0.0305267,-0.0911657,2.88538, 1
0.0295975,-0.0902371,2.88573, 1
0.0281885,-0.0896727,2.88588, 1
0.0271589,-0.0887686,2.88607, 1
0.0260964,-0.0882692,2.88669, 1
0.0251503,-0.0878329,2.88702, 1
0.023702,-0.0871509,2.88696, 1
0.0223924,-0.0867904,2.88724, 1
0.0209845,-0.086583,2.88766, 1
0.0198642,-0.0859914,2.88767, 1
0.0166138,-0.0841782,2.88931, 1
0.0151229,-0.0837727,2.8895, 1
0.0135756,-0.0839655,2.88819, 1
0.0121773,-0.0834464,2.88853, 1
0.010924,-0.0830424,2.88863, 1
0.0092164,-0.0824461,2.8882, 1
0.008552,-0.0812061,2.88794, 1
0.00908165,-0.0801724,2.88786, 1
0.0114614,-0.0792696,2.88785, 1
0.0147037,-0.0808086,2.88783, 1
0.0204352,-0.0799161,2.88772, 1
0.0292851,-0.0789138,2.88841, 1
0.0388488,-0.0787088,2.88887, 1
0.0500985,-0.0785881,2.88897, 1
0.063459,-0.0785449,2.88904, 1
0.0784847,-0.0791983,2.88913, 1
0.0940633,-0.0790316,2.89044, 1
0.110037,-0.0793842,2.89149, 1
0.126862,-0.0791725,2.89049, 1
0.147395,-0.0796298,2.89022, 1
0.169642,-0.0791219,2.88914, 1
0.193182,-0.0781371,2.88803, 1
0.220131,-0.078325,2.88748, 1
0.248445,-0.0780546,2.88675, 1
0.277305,-0.0777548,2.88569, 1
0.310759,-0.0781912,2.88516, 1
0.346105,-0.0775063,2.8831, 1
0.381296,-0.0775296,2.88173, 0
0.420662,-0.0776568,2.88059, 0
0.461596,-0.0778028,2.87902, 0
0.50199,-0.0788891,2.87888, 0
0.545683,-0.0795836,2.87822, 0
0.591358,-0.0796103,2.87738, 0
0.635676,-0.0795764,2.8759, 0
0.683955,-0.0798977,2.87471, 0
0.73241,-0.0803701,2.87371, 0
0.777646,-0.0804078,2.87273, 0
0.827214,-0.0812994,2.87245, 0
0.876406,-0.0833006,2.87299, 0
0.926219,-0.0830693,2.87284, 0
0.979613,-0.0848463,2.87303, 0
1.03392,-0.0852096,2.87274, 0
1.08512,-0.0862356,2.87263, 0
1.13999,-0.0876886,2.8725, 0
1.19766,-0.0871546,2.87177, 0
1.24918,-0.0878019,2.87218, 0
1.30722,-0.0900541,2.87308, 0
1.36698,-0.0880892,2.87105, 0
1.42623,-0.0860823,2.87024, 0
1.48377,-0.0862912,2.87041, 0
1.5422,-0.0875301,2.87128, 0
1.59634,-0.0925954,2.87601, 0
1.65749,-0.0906181,2.87483, 0
1.71834,-0.0888106,2.87284, 0
1.77875,-0.0874776,2.87276, 0
1.84297,-0.0845332,2.87167, 0
1.90112,-0.0844625,2.87057, 0
1.96018,-0.0824248,2.8698, 0
2.0203,-0.0823517,2.87089, 0
2.08159,-0.0817784,2.87093, 0
2.14035,-0.082845,2.87368, 0
2.20508,-0.0786085,2.87152, 0
2.2674,-0.0805766,2.87389, 0
2.327,-0.0803176,2.87345, 0
2.39197,-0.0781508,2.87162, 0
2.45512,-0.0765194,2.87146, 0
2.5189,-0.0731122,2.86845, 0
2.58558,-0.0688944,2.86667, 0
2.64886,-0.0686155,2.86552, 0
2.71048,-0.0679093,2.86468, 0
2.77564,-0.0675465,2.86797, 0
2.8367,-0.0709222,2.8714, 0
2.89798,-0.074047,2.8735, 0
2.96105,-0.0771491,2.87586, 0
3.02457,-0.0786967,2.87601, 0
3.08547,-0.0788168,2.87512, 0
3.15518,-0.0758291,2.87329, 0
3.22488,-0.0677547,2.86743, 0
3.28956,-0.0691022,2.87182, 0
3.35949,-0.0627133,2.86779, 0
3.4253,-0.0625128,2.86793, 0
3.49036,-0.0639286,2.86733, 0
3.5582,-0.067056,2.86873, 0
3.62542,-0.0692825,2.86877, 0
3.68798,-0.0692017,2.86502, 0
3.75121,-0.0701541,2.86858, 0
3.8149,-0.0678703,2.86965, 0
3.87357,-0.0683022,2.87124, 0
3.93814,-0.0707968,2.87261, 0
4.00234,-0.0739562,2.87574, 0
4.0613,-0.0764499,2.87785, 0
4.12745,-0.0818251,2.88369, 0
4.19363,-0.0862504,2.88723, 0
4.25427,-0.0870917,2.88831, 0
4.32148,-0.0867514,2.88892, 0
4.38593,-0.0903369,2.89136, 0
4.45172,-0.095615,2.8961, 0
4.51681,-0.103146,2.90225, 0
4.58343,-0.10513,2.90301, 0
4.64741,-0.111332,2.90876, 0
4.71674,-0.114202,2.91142, 0
4.78029,-0.113832,2.91115, 0
4.84308,-0.114497,2.9122, 0
4.91024,-0.114874,2.91276, 0
4.97536,-0.11858,2.91627, 0
5.03567,-0.120758,2.91895, 0
5.10272,-0.120946,2.91856, 0
5.16746,-0.127633,2.92476, 0
5.2285,-0.132208,2.92785, 0
5.29485,-0.135894,2.9311, 0
5.36545,-0.137958,2.93258, 0
5.43464,-0.142768,2.93786, 0
5.49956,-0.14609,2.94007, 0
5.56953,-0.154243,2.94726, 0
5.62313,-0.161351,2.95473, 0
5.69197,-0.164242,2.95847, 0
5.76735,-0.162028,2.95935, 0
5.83939,-0.15981,2.95952, 0
5.90748,-0.163207,2.96387, 0
5.9788,-0.165078,2.96696, 0
6.04759,-0.164045,2.96747, 0
6.12137,-0.161607,2.96826, 0
6.19956,-0.159164,2.96758, 0
6.27141,-0.158677,2.96964, 0
6.34305,-0.169521,2.97807, 0
6.41744,-0.168488,2.97827, 0
6.48557,-0.172645,2.98331, 0
6.5588,-0.177039,2.98963, 0
6.6285,-0.184401,2.99738, 0
6.69892,-0.188322,3.00052, 0
6.76824,-0.187189,3.00321, 0
6.84933,-0.187825,3.00545, 0
6.91578,-0.192655,3.00995, 0
6.9919,-0.197411,3.01484, 0
7.06328,-0.200812,3.01862, 0
7.13223,-0.206016,3.02376, 0
7.20495,-0.208088,3.0255, 0
7.28496,-0.210358,3.0291, 0
7.34678,-0.217186,3.03625, 0
7.42083,-0.218269,3.03905, 0
7.49727,-0.222895,3.04539, 0
7.56788,-0.223753,3.04873, 0
7.64307,-0.22418,3.04852, 0
7.7162,-0.222585,3.04901, 0
7.78219,-0.222937,3.04989, 0
7.85959,-0.224031,3.05157, 0
7.93234,-0.219145,3.04848, 0
8.0058,-0.222191,3.05349, 0
8.07383,-0.227806,3.05721, 0
8.14708,-0.233935,3.06265, 0
8.21628,-0.233454,3.06286, 0
8.29406,-0.236989,3.06597, 0
